date,market_cap,total_volume
2020-02-02,189876858601,56441910708
2020-02-03,189869651698,64441387719
2020-02-04,189536723398,64915308648
2020-02-05,187627311561,63382979924
2020-02-06,196133511401,74727520079
2020-02-07,199372972715,80471064740
2020-02-08,200432694437,78194057304
2020-02-09,202207135835,80097183495
2020-02-10,207292932058,86517679097
2020-02-11,202099056541,90848704012
2020-02-12,208840215042,47672201880
2020-02-13,212049885937,56941706219
2020-02-14,211044893629,69880382206
2020-02-15,213297639586,61603160533
2020-02-16,203788452737,61739415652
2020-02-17,204090484884,55136523832
2020-02-18,198719269900,60021878454
2020-02-19,207974746309,65635009196
2020-02-20,196881511261,59867689954
2020-02-21,196065008871,65254519874
2020-02-22,198372512871,47411080637
2020-02-23,197862510791,41122841963
2020-02-24,203897373490,48001750771
2020-02-25,197427612835,51952798712
2020-02-26,190646756459,48592309228
2020-02-27,178795296765,55598490843
2020-02-28,178578949763,53114683894
2020-02-29,177300106991,50447371942
2020-03-01,173779952361,40109617345
2020-03-02,173561709817,42107300544
2020-03-03,181117423280,69354899022
2020-03-04,178139372353,79057282069
2020-03-05,178196063356,46620931074
2020-03-06,183749170973,46060941100
2020-03-07,185900108165,49555107217
2020-03-08,180969815628,44865059728
2020-03-09,162885987006,46636936808
2020-03-10,160606841471,54636250302
2020-03-11,160537022992,48317949920
2020-03-12,160772817183,45137476557
2020-03-13,103151690834,58353849507
2020-03-14,112980762604,87826259749
2020-03-15,106213996816,42244307398
2020-03-16,110153532353,38988041139
2020-03-17,102509911310,51331015376
2020-03-18,109195894395,42152694140
2020-03-19,109410530204,44153376671
2020-03-20,125271683107,56328484122
2020-03-21,125214624822,59363855693
2020-03-22,124494739479,47328238248
2020-03-23,118629776158,43141085068
2020-03-24,130283828926,52468242959
2020-03-25,135642790310,52193243588
2020-03-26,134904589205,47969942722
2020-03-27,136867540626,40882133973
2020-03-28,129866921643,39003636533
2020-03-29,127145203247,42348625123
2020-03-30,120741384144,30962447866
2020-03-31,129902404026,41057343078
2020-04-01,130664013465,38558522915
2020-04-02,133863592523,42394309059
2020-04-03,137897135930,55289506589
2020-04-04,136524558794,46366708431
2020-04-05,138965331341,40724092937
2020-04-06,137582737262,37562297425
2020-04-07,148141901010,53197335015
2020-04-08,146294977945,51635669580
2020-04-09,149647874749,45535218840
2020-04-10,148744738702,41760217208
2020-04-11,139885986267,45103643608
2020-04-12,140227876777,36647282265
2020-04-13,140850787083,41284647844
2020-04-14,139763228200,45330231728
2020-04-15,139741822510,40357192667
2020-04-16,135108872263,35959812834
2020-04-17,143719181218,54519213837
2020-04-18,143286332808,38934899624
2020-04-19,147579413997,37082993506
2020-04-20,145113286616,37288885128
2020-04-21,139630698074,43089937466
2020-04-22,139398555318,36954884258
2020-04-23,144812739055,37513821932
2020-04-24,150178036617,49997372465
2020-04-25,152588366730,41115544900
2020-04-26,153619075873,39211896449
2020-04-27,156448480767,41280183987
2020-04-28,158202386589,42747376757
2020-04-29,158712150203,40971370982
2020-04-30,177826993955,70247313015
2020-05-01,174499717105,76091027635
2020-05-02,178827611525,52313629844
2020-05-03,181932072099,46849369553
2020-05-04,180018845997,53435662096
2020-05-05,179137072897,52819717286
2020-05-06,182128676152,50809885307
2020-05-07,184595425359,56307002648
2020-05-08,199930143729,70054853819
2020-05-09,197440296246,59555515124
2020-05-10,192535974682,54660758805
2020-05-11,176209704911,71389915380
2020-05-12,173036092778,67107910871
2020-05-13,176849800702,46893280562
2020-05-14,186309408456,51141835782
2020-05-15,195262392822,59763108968
2020-05-16,186422580118,51683513007
2020-05-17,187966846689,40736839571
2020-05-18,192927811537,42150589633
2020-05-19,194454274065,45833700304
2020-05-20,195197141547,43793120582
2020-05-21,191117332419,41062683188
2020-05-22,181795926028,41844888154
2020-05-23,183987965936,33095342708
2020-05-24,184182013123,31170269068
2020-05-25,176614603728,34424989148
2020-05-26,178813056950,34575099361
2020-05-27,177833685530,31835011414
2020-05-28,184172102413,34017369024
2020-05-29,191415230097,37030386736
2020-05-30,189041739763,33972820798
2020-05-31,194465733746,35665264643
2020-06-01,190197344092,33094314506
2020-06-02,203809371412,39662946201
2020-06-03,191839981189,43120425611
2020-06-04,193975071400,30505320441
2020-06-05,196525261082,30427093756
2020-06-06,193895392642,28757238494
2020-06-07,194410751988,23869201345
2020-06-08,195635928788,28814803237
2020-06-09,196375397653,26112724893
2020-06-10,196093922391,27678529336
2020-06-11,198272122108,29354213982
2020-06-12,187063999995,36755586092
2020-06-13,190098905386,28631098592
2020-06-14,190138976279,23916539432
2020-06-15,187677191993,22994076020
2020-06-16,189227993902,34154762287
2020-06-17,190688435088,30748735304
2020-06-18,189979419772,28203537468
2020-06-19,188533908826,24430714994
2020-06-20,186341850570,27751379505
2020-06-21,187693525574,23200373408
2020-06-22,186330230288,22495841177
2020-06-23,193776411231,28543394419
2020-06-24,192741992659,21484109201
2020-06-25,186164428486,26807016500
2020-06-26,185571094509,26715108014
2020-06-27,183849803767,26075246844
2020-06-28,180373268618,24822915760
2020-06-29,182895568784,22858408713
2020-06-30,183885121722,23211189176
2020-07-01,183145291105,22883095874
2020-07-02,184760285329,23112473487
2020-07-03,182138656136,22153312595
2020-07-04,181676346913,20111586962
2020-07-05,183027360616,19482603067
2020-07-06,182122338620,20151138042
2020-07-07,187715843188,25907878642
2020-07-08,186021834698,22340629047
2020-07-09,190941472303,26444480621
2020-07-10,187294213700,24553957134
2020-07-11,187965077366,22084449266
2020-07-12,187359300507,19868395802
2020-07-13,188494635846,20534170894
2020-07-14,187182193285,22282800367
2020-07-15,187351116196,22782367680
2020-07-16,186570615531,19668327623
2020-07-17,185232630969,22324492675
2020-07-18,185590410106,19431205775
2020-07-19,186184478703,18369436209
2020-07-20,186824314220,19177300183
2020-07-21,185642400616,20149551871
2020-07-22,190121860586,23265443527
2020-07-23,192818846208,22524673976
2020-07-24,194488353230,30597965348
2020-07-25,193193432815,39467264776
2020-07-26,196999379104,41182147187
2020-07-27,201252199903,24558081074
2020-07-28,220891544362,40986632446
2020-07-29,220489230479,33671016253
2020-07-30,224789076115,28800543544
2020-07-31,225413029726,27609562000
2020-08-01,229803056209,27135736791
2020-08-02,240869416964,33806221191
2020-08-03,226281640975,36816717375
2020-08-04,230669814937,26997537412
2020-08-05,229898436428,25741462146
2020-08-06,239820698255,27243001249
2020-08-07,240883123664,27040153965
2020-08-08,236621019573,30421337028
2020-08-09,239816693385,22329844180
2020-08-10,238793401059,22017211624
2020-08-11,242637230850,30426542419
2020-08-12,233475161206,33805488000
2020-08-13,236745564424,29089937074
2020-08-14,241015123286,32006217920
2020-08-15,241099473704,28034525469
2020-08-16,243499073933,28438382134
2020-08-17,244905530225,26879025175
2020-08-18,252368276729,34831393493
2020-08-19,245910924337,32851647884
2020-08-20,240490579359,30749967597
2020-08-21,243369006279,26955353110
2020-08-22,235931175585,30216181741
2020-08-23,239439559706,25627751438
2020-08-24,239627553079,24852156890
2020-08-25,241946819531,26115622313
2020-08-26,233169924493,30099610818
2020-08-27,235076319298,26629153272
2020-08-28,231007312727,27708666634
2020-08-29,235650559903,24819660616
2020-08-30,235047016008,23426025949
2020-08-31,239989931567,25978836026
2020-09-01,239512752788,26716097415
2020-09-02,245749102461,31863882813
2020-09-03,233491302535,32110158047
2020-09-04,207968582306,54939590751
2020-09-05,214533319641,33919129108
2020-09-06,207093797555,62446834890
2020-09-07,208966485150,33772962742
2020-09-08,211023293413,32015827549
2020-09-09,205865094978,52976501818
2020-09-10,208179242568,25992818566
2020-09-11,210951949404,113963343193
2020-09-12,211929973505,25469035122
2020-09-13,213192411560,24549033639
2020-09-14,210470543961,25677081920
2020-09-15,216882208637,28343013342
2020-09-16,218444448884,28462613174
2020-09-17,222274197480,29214589618
2020-09-18,222408380226,28654103213
2020-09-19,221834513322,25599302462
2020-09-20,224920825595,22780415642
2020-09-21,221487854097,24589787844
2020-09-22,211848304199,28950369527
2020-09-23,213020579152,23939723283
2020-09-24,206458513086,23818780883
2020-09-25,216832872088,25744579657
2020-09-26,216606280587,23310660164
2020-09-27,217662076655,20992704204
2020-09-28,218231895118,21747851438
2020-09-29,216675230642,24040018450
2020-09-30,219731272346,22302211207
2020-10-01,218533183960,22661357280
2020-10-02,215588405727,25536356619
2020-10-03,214159191637,25779006460
2020-10-04,213732679527,19685132184
2020-10-05,216931676805,20284120630
2020-10-06,219064831140,22529827899
2020-10-07,215336507060,24884580466
2020-10-08,216831457144,21570008189
2020-10-09,221010311240,24217725555
2020-10-10,224600761374,23772182001
2020-10-11,229322819096,24372079617
2020-10-12,231211087545,20819245508
2020-10-13,234143174535,25870716923
2020-10-14,231916481647,23954521126
2020-10-15,231645245147,24785156984
2020-10-16,232541553340,24683455540
2020-10-17,229270373602,24483556212
2020-10-18,229760244449,19399758379
2020-10-19,232215304631,19962709826
2020-10-20,237185622367,22012724432
2020-10-21,239717838064,24710959194
2020-10-22,256918620379,34085702600
2020-10-23,260966115492,30297923905
2020-10-24,260188208167,26158556082
2020-10-25,263764900413,24073970615
2020-10-26,262000358385,23390889207
2020-10-27,262371147741,26506537453
2020-10-28,273492255156,28724755699
2020-10-29,265501020765,31821177055
2020-10-30,269084229188,27214373586
2020-10-31,270132440614,27818870590
2020-11-01,274794049305,26934207718
2020-11-02,273744178032,23333227150
2020-11-03,270305037851,27262878588
2020-11-04,278390337490,27144559184
2020-11-05,280191087681,30564274598
2020-11-06,308119324055,41783973125
2020-11-07,309692608594,40956501850
2020-11-08,294922980619,36740650269
2020-11-09,307859346942,28577891764
2020-11-10,304751280730,34657659922
2020-11-11,303790339206,26983883936
2020-11-12,311942429539,28788896425
2020-11-13,322405611951,32726468787
2020-11-14,324420585626,30965670474
2020-11-15,320042702505,28076732304
2020-11-16,317914047781,24181391649
2020-11-17,333179973236,31900208328
2020-11-18,351833708605,40613416424
2020-11-19,354559387758,49065529596
2020-11-20,355164453060,39767782764
2020-11-21,371656749952,38337863796
2020-11-22,379856144981,49774958841
2020-11-23,374225418368,52762863821
2020-11-24,381351927486,57223408781
2020-11-25,400398715744,86257451782
2020-11-26,390622122862,56594536357
2020-11-27,354473851297,74911666841
2020-11-28,356431400028,50401437829
2020-11-29,370832517899,43153824954
2020-11-30,377683604339,39917246966
2020-12-01,408860031442,54737310214
2020-12-02,391477752081,58231468498
2020-12-03,399607801740,43777311608
2020-12-04,403664179211,35782301087
2020-12-05,386283205687,38411813713
2020-12-06,395250633453,34102932679
2020-12-07,400506340565,33423254603
2020-12-08,397696154653,32012310105
2020-12-09,378468116971,37183856797
2020-12-10,384058845944,44674233145
2020-12-11,378317970119,34982512822
2020-12-12,372304402150,38664434023
2020-12-13,384860182881,34297253248
2020-12-14,392288289056,34482468783
2020-12-15,393669091267,30800004942
2020-12-16,395084463270,34117718321
2020-12-17,435992551414,56297839939
2020-12-18,465070721195,86046108493
2020-12-19,471719083958,57190506456
2020-12-20,486214342606,52257383062
2020-12-21,478255993397,48245068726
2020-12-22,463048012873,54999406123
2020-12-23,477926946575,59694434927
2020-12-24,459036070716,68811841805
2020-12-25,473496194998,61942482105
2020-12-26,488737299272,59945418738
2020-12-27,521791970652,60145530662
2020-12-28,522978021543,75865318969
2020-12-29,531436510967,57319851101
2020-12-30,536153041596,56580772159
2020-12-31,561804223754,57816112825
2021-01-01,565440558431,54628844879
2021-01-02,572544516661,46145560542
2021-01-03,625442995082,73915119464
2021-01-04,643492714181,200108487316
2021-01-05,615598043435,95392016142
2021-01-06,664614619841,84528376802
2021-01-07,719489437000,98677933767
2021-01-08,774875176455,110583191972
2021-01-09,798262055010,107602143392
2021-01-10,789951046737,74259904795
2021-01-11,753305141181,97102174530
2021-01-12,697866660032,141203038250
2021-01-13,664168011089,88664346287
2021-01-14,733721572049,79122513477
2021-01-15,766739444174,72128009146
2021-01-16,719928673369,78617443870
2021-01-17,710776568006,70205449815
2021-01-18,708361908264,64370099094
2021-01-19,719939910609,59118609170
2021-01-20,709350376835,68116006856
2021-01-21,699661411236,73565893604
2021-01-22,607886388348,84138496540
2021-01-23,647371820569,85314336717
2021-01-24,630931112644,54333367181
2021-01-25,635260974044,52667696390
2021-01-26,636392289520,61027442307
2021-01-27,640219602689,57456515593
2021-01-28,597672878090,60758788060
2021-01-29,654088847773,75969478664
2021-01-30,676284668254,138722331770
2021-01-31,681476971584,89481208718
2021-02-01,663827616703,76447706527
2021-02-02,665409016574,88879092861
2021-02-03,705224672267,71691466343
2021-02-04,743221471470,68109981597
2021-02-05,737402023672,83697520799
2021-02-06,758841419801,70497144710
2021-02-07,786545532909,79122820690
2021-02-08,779815250285,84712737792
2021-02-09,922199558322,115575440284
2021-02-10,928384907003,103735778354
2021-02-11,903162362443,102472511498
2021-02-12,957150444894,89495039521
2021-02-13,955452106255,92105464821
2021-02-14,953028188417,91857589106
2021-02-15,979577735263,85954529582
2021-02-16,963918480455,93830975827
2021-02-17,988119556727,91134415930
2021-02-18,1044567887976,94440094249
2021-02-19,1038044684362,85207491633
2021-02-20,1121404836686,98817692330
2021-02-21,1124052741296,107517791586
2021-02-22,1151181741198,86236046244
2021-02-23,1085586857282,141047912330
2021-02-24,966309284166,153657906397
2021-02-25,993563734250,99261181049
2021-02-26,935992111951,81641956603
2021-02-27,928895526630,96786354486
2021-02-28,931282922857,69723152909
2021-03-01,896456995550,78160555127
2021-03-02,990835841519,78744875523
2021-03-03,967273766042,69209265165
2021-03-04,1007355053749,76028201570
2021-03-05,972375127181,79104410830
2021-03-06,973666009360,71537669340
2021-03-07,979527567708,53824820187
2021-03-08,1019389548446,58206678990
2021-03-09,1040478130645,70356425539
2021-03-10,1087527651656,74964747378
2021-03-11,1113043802022,81103923484
2021-03-12,1145374707144,79282897058
2021-03-13,1137255508654,78462646458
2021-03-14,1216124836917,84527295629
2021-03-15,1180298589835,62863380754
2021-03-16,1116489023923,88811748141
2021-03-17,1129458195671,82796422793
2021-03-18,1171621441155,78654798375
2021-03-19,1150996741593,72408825557
2021-03-20,1156660024804,63033326290
2021-03-21,1163082670312,69392592697
2021-03-22,1145837659713,69341689042
2021-03-23,1091933463289,79935496375
2021-03-24,1088320004272,76154658782
2021-03-25,1048167983603,87362895738
2021-03-26,1024388744963,78600575001
2021-03-27,1098117506292,69468789268
2021-03-28,1112664489149,58943261179
2021-03-29,1110671239052,60505490985
2021-03-30,1150343323706,73844110418
2021-03-31,1169715529418,69398778228
2021-04-01,1172966166201,71719476007
2021-04-02,1175364861688,74565117030
2021-04-03,1182368931082,70095953763
2021-04-04,1142571312056,70000708556
2021-04-05,1167451545013,61351171633
2021-04-06,1193006814690,92786550091
2021-04-07,1192211452202,113525024663
2021-04-08,1146848339367,106113722278
2021-04-09,1187284906644,72253809920
2021-04-10,1188848338721,65330969736
2021-04-11,1239103902393,102954122761
2021-04-12,1245603053434,91160148425
2021-04-13,1246747404577,85566428387
2021-04-14,1338290779216,124996055020
2021-04-15,1331155380346,145233913200
2021-04-16,1342038220222,108391207204
2021-04-17,1331784449111,179706959042
2021-04-18,1295890321991,134136651532
2021-04-19,1214975762264,175203611343
2021-04-20,1208593788972,131597653162
2021-04-21,1214549976065,130373709694
2021-04-22,1163789902672,94924730797
2021-04-23,1107326265776,124977785733
2021-04-24,1089643464059,147067626409
2021-04-25,1064975837909,78652108217
2021-04-26,1039740545436,69776215234
2021-04-27,1155774168596,92979954618
2021-04-28,1179391367165,76627135168
2021-04-29,1180588792140,82572549098
2021-04-30,1157021185277,68855029518
2021-05-01,1254243927621,83575026089
2021-05-02,1263373826646,74127805487
2021-05-03,1233810711594,65309256685
2021-05-04,1255781057607,85771746496
2021-05-05,1190844591664,144744752543
2021-05-06,1293477234400,154209939228
2021-05-07,1271715201448,145738386886
2021-05-08,1299987367225,133101228628
2021-05-09,1318555089335,117804510090
2021-05-10,1301617068716,143889378899
2021-05-11,1233332066059,132120877189
2021-05-12,1266306747848,112580107522
2021-05-13,1109786196896,115887345956
2021-05-14,1120647659505,161108585448
2021-05-15,1136690440138,100510136528
2021-05-16,1068421708308,102926949610
2021-05-17,1066148681844,110028840942
2021-05-18,1006640749158,120797499225
2021-05-19,993143014932,101186837714
2021-05-20,830668794974,198378371688
2021-05-21,908774705360,139159664856
2021-05-22,827601176996,120913071298
2021-05-23,823324753668,86599375783
2021-05-24,762327063920,116162266243
2021-05-25,853426223078,100290071333
2021-05-26,842372872329,75485613180
2021-05-27,871872285857,68525261111
2021-05-28,850273840209,58865214446
2021-05-29,786053022413,70569432933
2021-05-30,766388903388,61409705816
2021-05-31,784188221238,45165713758
2021-06-01,827347666442,55605164397
2021-06-02,821382921020,54592048791
2021-06-03,846060439211,55180103227
2021-06-04,873865462356,52867203391
2021-06-05,822477093107,57913076604
2021-06-06,788873488267,48516207253
2021-06-07,799397161187,38201939041
2021-06-08,742984565089,46522617230
2021-06-09,745386015444,64013570807
2021-06-10,827686515437,72058290736
2021-06-11,809040145757,55879898784
2021-06-12,811127725979,47515869509
2021-06-13,779695151039,46661007952
2021-06-14,850701690387,48407844007
2021-06-15,880113674861,57716660953
2021-06-16,873159955903,47302400611
2021-06-17,829247822141,47069067612
2021-06-18,827310333540,45284661342
2021-06-19,779809091438,44708148647
2021-06-20,769895117712,36433872336
2021-06-21,773860812516,45855668349
2021-06-22,675485875064,69000408256
2021-06-23,679931029352,77655760270
2021-06-24,717732164390,57484149511
2021-06-25,742510302835,44109382767
2021-06-26,684193117958,53578186911
2021-06-27,685047924423,47886656043
2021-06-28,739805299425,43905359296
2021-06-29,738733262286,42351041936
2021-06-30,770841825946,47505659131
2021-07-01,755221228893,41650824591
2021-07-02,720864130730,39190467234
2021-07-03,723973616232,32838122219
2021-07-04,742509212955,29515458488
2021-07-05,757291039380,29431397263
2021-07-06,725607999633,33664893686
2021-07-07,730569544074,33682381764
2021-07-08,724355711173,30494274950
2021-07-09,700670734846,37384138730
2021-07-10,723244351144,33880407825
2021-07-11,717168532896,27178022696
2021-07-12,728954116426,23037837323
2021-07-13,707215720030,28438014740
2021-07-14,694205751572,26079685213
2021-07-15,697835757847,28510993091
2021-07-16,674203118732,27398259039
2021-07-17,664326241225,29196484519
2021-07-18,669850704267,25075006211
2021-07-19,675219460196,23142210095
2021-07-20,653907889078,26169121316
2021-07-21,632636079396,30301492182
2021-07-22,682468063907,38645821505
2021-07-23,687387326473,27419415666
2021-07-24,709068491773,29619894913
2021-07-25,724370551926,28308002172
2021-07-26,747821839688,27117092784
2021-07-27,786369936182,67184387039
2021-07-28,818016534035,45282366506
2021-07-29,841338396765,54524356654
2021-07-30,843061801877,38181289434
2021-07-31,879926202274,44973611371
2021-08-01,878771070263,37104854954
2021-08-02,838153717165,37461091170
2021-08-03,829464020489,36099145155
2021-08-04,810389573794,35453162680
2021-08-05,838980323377,34750686062
2021-08-06,860666096288,45994795083
2021-08-07,898161222037,49140478225
2021-08-08,944157483853,57350710373
2021-08-09,921966575777,53794628233
2021-08-10,967460032194,56362145982
2021-08-11,963405597570,48563853804
2021-08-12,976648591473,55297751284
2021-08-13,952231280911,54249204780
2021-08-14,1022947035962,49990612010
2021-08-15,1026001750419,55048759879
2021-08-16,1028133489730,55651458362
2021-08-17,1005285638811,53111338824
2021-08-18,964769534094,51433103166
2021-08-19,980288349815,53774615771
2021-08-20,1004242343552,52554187109
2021-08-21,1068175856612,51338237918
2021-08-22,1063682685880,54640279035
2021-08-23,1069060906321,39004082123
2021-08-24,1076344165694,50481933184
2021-08-25,1036907588642,52760475949
2021-08-26,1058010145521,44665087799
2021-08-27,1016173166690,44625573458
2021-08-28,1059648243499,46413691775
2021-08-29,1053978899811,37439831866
2021-08-30,1052812003846,35681498936
2021-08-31,1014719990769,42469447754
2021-09-01,1025651272401,50302460678
2021-09-02,1059352443600,52742653556
2021-09-03,1070494449696,52834463714
2021-09-04,1084621508811,60590871329
2021-09-05,1087212108540,51201520786
2021-09-06,1123909438136,44652907432
2021-09-07,1155608565589,55174240316
2021-09-08,1015528401826,88960230797
2021-09-09,1005625608242,69835688337
2021-09-10,1017726982173,56063066141
2021-09-11,977483844482,54917097858
2021-09-12,986303310906,45585912329
2021-09-13,1014191889891,40570410184
2021-09-14,987534441734,62241168889
2021-09-15,1027120849610,51293250082
2021-09-16,1050080486446,40437383435
2021-09-17,1042461840184,44079939639
2021-09-18,1030334755594,40103913052
2021-09-19,1049183669715,37384895263
2021-09-20,1030515473274,35634073201
2021-09-21,926172709185,57518028296
2021-09-22,874604438100,59352788654
2021-09-23,951572299096,50460435883
2021-09-24,980617421118,45971260905
2021-09-25,936676347664,57526250633
2021-09-26,933641351280,41094373506
2021-09-27,951088510081,41652704268
2021-09-28,916107459901,40088505640
2021-09-29,892906009172,39292696693
2021-09-30,902180017157,39950031589
2021-10-01,951767521095,40258114329
2021-10-02,1041121133220,54421525324
2021-10-03,1035623625363,40725534618
2021-10-04,1048081207431,36740324658
2021-10-05,1066481145015,45985209536
2021-10-06,1115735572672,49502624827
2021-10-07,1187094512854,64529199036
2021-10-08,1155998427340,50663844930
2021-10-09,1156216037260,44948599947
2021-10-10,1184711464948,43868813725
2021-10-11,1170689080318,50368479529
2021-10-12,1224296559517,53623812272
2021-10-13,1199471369657,52140813092
2021-10-14,1225254724802,52797379217
2021-10-15,1224820485122,46634429807
2021-10-16,1307412622223,67585543609
2021-10-17,1297592807073,47865883820
2021-10-18,1300884268642,40059455160
2021-10-19,1314671483637,52768729478
2021-10-20,1359154630057,52191570381
2021-10-21,1398708572153,52359451560
2021-10-22,1321255818020,60521456187
2021-10-23,1294465999265,51627813055
2021-10-24,1306234671775,37433925983
2021-10-25,1299878403601,42259402035
2021-10-26,1340368100499,41816158032
2021-10-27,1292576641686,46204886164
2021-10-28,1240790389321,61899618592
2021-10-29,1293896516282,81904709953
2021-10-30,1327548019824,53821907161
2021-10-31,1311316444018,43785831804
2021-11-01,1309105979993,48189519496
2021-11-02,1300154471958,47760462712
2021-11-03,1337586536969,48814979121
2021-11-04,1341863318206,51975328351
2021-11-05,1308896083841,46165570739
2021-11-06,1304482542760,40943420125
2021-11-07,1311795659782,39899369046
2021-11-08,1345328058129,32925637203
2021-11-09,1441961465380,121565731372
2021-11-10,1431808768405,59411735121
2021-11-11,1375472739352,70917572747
2021-11-12,1388071807502,49079787976
2021-11-13,1373265428010,52012165985
2021-11-14,1378322213926,39143088360
2021-11-15,1397628854532,35936063705
2021-11-16,1362005944152,41428965398
2021-11-17,1284718498704,63219816919
2021-11-18,1280572207564,49743069696
2021-11-19,1209980632280,56979980268
2021-11-20,1245729367044,47917740532
2021-11-21,1278025698164,37439695373
2021-11-22,1263407034055,32838384694
2021-11-23,1201607588498,43132381179
2021-11-24,1231308636193,45887953542
2021-11-25,1216168176965,39970085164
2021-11-26,1251173968991,42569147930
2021-11-27,1141853980123,53551062405
2021-11-28,1156997430835,35248857814
2021-11-29,1210033333318,35468362674
2021-11-30,1225599286311,39576626588
2021-12-01,1210031310312,44995337582
2021-12-02,1212749434548,59111396576
2021-12-03,1199563009672,44819286862
2021-12-04,1143113248857,49856151816
2021-12-05,1043814007050,74272704832
2021-12-06,1041318986563,42776393287
2021-12-07,1065998600602,47070211151
2021-12-08,1068291462709,37758725710
2021-12-09,1069521205340,34792159697
2021-12-10,1014725158185,35707652448
2021-12-11,998580672259,37286200115
2021-12-12,1039485698978,30970493854
2021-12-13,1055373213017,24979818243
2021-12-14,983316786540,36004222812
2021-12-15,1022800415663,42520447486
2021-12-16,1033649673971,42812768948
2021-12-17,1006511814767,30906376662
2021-12-18,978679471667,41684920985
2021-12-19,993800809868,28691826345
2021-12-20,990782726691,28680270153
2021-12-21,998441089925,38714908844
2021-12-22,1041878556809,33563120897
2021-12-23,1036131850809,30119781628
2021-12-24,1080838169129,36213662722
2021-12-25,1079270121756,31227421306
2021-12-26,1077369375180,23237047002
2021-12-27,1081197873828,25801251369
2021-12-28,1079801048630,29210410754
2021-12-29,1012686386757,37106856746
2021-12-30,981694785025,33286893738
2021-12-31,1003640027059,30123616607
2022-01-01,986908265742,32542926362
2022-01-02,1018980534466,24357809950
2022-01-03,1012657413341,38918335726
2022-01-04,995358876047,28457183737
2022-01-05,991229264203,32645433824
2022-01-06,935210237065,40903875550
2022-01-07,927630589081,34380140548
2022-01-08,891739618038,89797006191
2022-01-09,894442730861,30544552700
2022-01-10,893136715014,23213287351
2022-01-11,891976616613,36222318397
2022-01-12,913680840940,30347498470
2022-01-13,941466204430,35675449686
2022-01-14,913127714680,51813699359
2022-01-15,926006896495,31323293626
2022-01-16,926834009270,20823999678
2022-01-17,926596699103,20004194438
2022-01-18,907884838663,24669287966
2022-01-19,908166923203,25234276877
2022-01-20,892311733766,25304597826
2022-01-21,873488841137,27110050669
2022-01-22,780629004108,49331737073
2022-01-23,747366042649,47635519873
2022-01-24,773732333812,30874714034
2022-01-25,781435421621,47647187551
2022-01-26,786298889722,54119682814
2022-01-27,785366342424,35497344367
2022-01-28,785509092127,28650710465
2022-01-29,800873004787,24891261834
2022-01-30,807374041521,18932679349
2022-01-31,801887989824,15993869473
2022-02-01,811749900146,23076318394
2022-02-02,821754978281,22383569602
2022-02-03,782219042167,21949706254
2022-02-04,786059887212,21326943133
2022-02-05,866143522314,31674147522
2022-02-06,876811542782,22127436184
2022-02-07,898063734684,17691547390
2022-02-08,936809895875,34046978024
2022-02-09,941554648101,40457620158
2022-02-10,946416361039,27641023293
2022-02-11,927152388453,35525764645
2022-02-12,896407996845,29978140399
2022-02-13,894934655818,21846921426
2022-02-14,897269045944,17953455575
2022-02-15,902965521070,23628199371
2022-02-16,948531584653,25387261696
2022-02-17,934995954683,22127818250
2022-02-18,861440924369,28889006520
2022-02-19,851546767354,26384675970
2022-02-20,855057191473,18007557074
2022-02-21,819959560441,22123530138
2022-02-22,785713173649,32792030369
2022-02-23,812035485235,29525751767
2022-02-24,791799737987,24734166324
2022-02-25,809320681825,52081805334
2022-02-26,833562383123,30063511193
2022-02-27,828563632622,21383536567
2022-02-28,801001902937,25904879537
2022-03-01,910256857114,38390797377
2022-03-02,932888212500,35267930144
2022-03-03,924660254074,32070356724
2022-03-04,896780453760,29184676891
2022-03-05,827345185724,32123889235
2022-03-06,834841312033,20896352553
2022-03-07,812449910983,22586384352
2022-03-08,805204522662,31823560654
2022-03-09,817478667495,28870558244
2022-03-10,883919777487,36602046706
2022-03-11,832942790480,35190368041
2022-03-12,824725174951,31267735261
2022-03-13,824016756237,19122944063
2022-03-14,801274835753,19880806815
2022-03-15,835690620123,27584528748
2022-03-16,831976812618,26587756606
2022-03-17,866360939527,42069480201
2022-03-18,865832081775,24575035834
2022-03-19,882931668652,36042297729
2022-03-20,891453825501,22694857955
2022-03-21,873179928801,22261827426
2022-03-22,870707583220,27908468086
2022-03-23,896879244253,35766286148
2022-03-24,905069388714,28537276232
2022-03-25,930828340288,33350599155
2022-03-26,936379677951,31801579496
2022-03-27,941261006070,17509434461
2022-03-28,987420413908,28495813073
2022-03-29,993039548829,38592748947
2022-03-30,1001927701693,32690605555
2022-03-31,996381156373,31212342961
2022-04-01,961605555862,35585911869
2022-04-02,977516646656,39215859497
2022-04-03,970314497852,31606763657
2022-04-04,983791256381,27511628104
2022-04-05,985450253190,35640415930
2022-04-06,968803026791,35155966525
2022-04-07,912325211629,43831324147
2022-04-08,921129324696,29108842337
2022-04-09,894599593708,30716923901
2022-04-10,904597820248,18339969067
2022-04-11,895355077754,20452697986
2022-04-12,836294922745,37324005065
2022-04-13,850382934529,34554299363
2022-04-14,871290188387,31604466825
2022-04-15,847221089129,29479046106
2022-04-16,863108742114,29402559811
2022-04-17,861761655119,20432625667
2022-04-18,843467335498,21453653830
2022-04-19,866089771222,37519370661
2022-04-20,880015827301,28648997256
2022-04-21,876359417560,30893642223
2022-04-22,857225252093,39201860954
